"play_id","penaltySeverity","penaltyMinutes"
"2011020267_123","Minor",2
"2011020267_138","Minor",2
"2011020267_149","Major",5
"2011020267_150","Major",5
"2011020267_153","Minor",2
"2011020267_169","Minor",2
"2011020267_175","Minor",2
"2011020267_190","Minor",2
"2011020267_227","Minor",2
"2011020267_244","Minor",2
"2011020352_48","Minor",2
"2011020352_154","Minor",2
"2011020352_218","Minor",2
"2011020352_237","Minor",2
"2011020352_275","Minor",2
"2010021136_13","Bench Minor",2
"2010021136_20","Minor",2
"2010021136_75","Minor",2
"2010021136_156","Minor",2
"2010021136_232","Minor",2
"2010021136_249","Minor",2
"2010021136_261","Minor",2
"2010021136_272","Minor",2
"2011020873_35","Minor",2
"2011020873_68","Minor",2
"2011020873_90","Minor",2
"2011020873_107","Minor",2
"2011020873_156","Minor",2
"2011020873_192","Minor",2
"2011020873_222","Minor",2
"2011020873_223","Minor",2
"2011020873_224","Minor",2
"2011020873_239","Minor",2
"2011020873_265","Minor",2
"2011020873_271","Minor",2
"2011020873_272","Minor",2
"2010020309_23","Minor",2
"2010020309_24","Minor",2
"2010020309_61","Major",5
"2010020309_62","Major",5
"2010020309_75","Minor",2
"2010020309_98","Minor",2
"2010020309_120","Minor",2
"2010020309_121","Minor",2
"2010020309_169","Minor",2
"2010020309_219","Minor",2
"2010020309_241","Minor",2
"2010020309_286","Minor",2
"2010020309_294","Minor",2
"2010020309_319","Minor",2
"2010020343_17","Minor",2
"2010020343_18","Minor",2
"2010020343_22","Minor",2
"2010020343_104","Minor",2
"2010020343_119","Minor",2
"2010020343_164","Bench Minor",2
"2010020343_239","Minor",2
"2010020663_88","Minor",2
"2010020663_122","Minor",2
"2010020663_126","Minor",2
"2010020663_161","Minor",2
"2010020663_195","Minor",2
"2010020663_248","Minor",2
"2010020663_288","Minor",2
"2010020663_347","Minor",2
"2010020799_75","Minor",2
"2010020799_140","Minor",2
"2010020799_150","Minor",2
"2010020799_165","Minor",2
"2010020799_193","Minor",2
"2010020799_241","Minor",2
"2010020799_255","Minor",2
"2010020799_279","Minor",2
"2010020793_101","Minor",2
"2010020793_119","Minor",2
"2010020793_139","Minor",2
"2010020793_176","Minor",2
"2010020793_235","Major",5
"2010020793_236","Major",5
"2010020793_254","Minor",2
"2010020793_273","Minor",2
"2011020118_34","Minor",2
"2011020118_49","Minor",2
"2011020118_89","Minor",2
"2011020118_127","Major",5
"2011020118_128","Major",5
"2011020118_131","Minor",2
"2011020118_190","Minor",2
"2011020118_208","Minor",2
"2011020118_242","Minor",2
"2011020118_272","Minor",2
"2011020118_312","Minor",2
"2010020646_19","Major",5
"2010020646_20","Major",5
"2010020646_46","Bench Minor",2
"2010020646_78","Minor",2
"2010020646_90","Minor",2
"2010020646_98","Minor",2
"2010020646_270","Minor",2
"2010020646_297","Minor",2
"2010020634_85","Minor",2
"2010020634_113","Minor",2
"2010020634_197","Major",5
"2010020634_198","Major",5
"2010020634_212","Minor",2
"2010020634_273","Minor",2
"2011020093_76","Minor",2
"2011020093_218","Minor",2
"2011020093_280","Minor",2
"2011020840_10","Minor",2
"2011020840_20","Minor",2
"2011020840_45","Minor",2
"2011020840_175","Minor",2
"2011020840_249","Penalty Shot",0
"2011020411_57","Minor",2
"2011020411_73","Minor",2
"2011020411_78","Minor",2
"2011020411_156","Minor",2
"2011020411_182","Minor",2
"2011020411_232","Minor",2
"2011020411_235","Minor",2
"2011020411_283","Minor",2
"2011020136_73","Minor",4
"2011020136_126","Minor",2
"2011020136_137","Minor",2
"2011020136_195","Minor",2
"2011020136_205","Penalty Shot",0
"2011020136_239","Minor",2
"2011020136_271","Minor",2
"2011020136_287","Minor",2
"2011020136_288","Minor",2
"2011020136_309","Minor",2
"2010020745_30","Minor",2
"2010020745_76","Minor",2
"2010020745_156","Minor",2
"2010020745_252","Minor",4
"2010020745_261","Minor",2
"2011020702_45","Minor",2
"2011020702_157","Minor",2
"2011020702_222","Minor",2
"2011020702_282","Minor",2
"2011020702_313","Minor",2
"2011020702_325","Minor",2
"2011020826_34","Major",5
"2011020826_35","Major",5
"2011020826_66","Minor",2
"2011020826_87","Minor",2
"2011020826_116","Minor",2
"2011020826_117","Minor",2
"2011020826_118","Minor",2
"2011020826_119","Minor",2
"2011020826_140","Minor",2
"2011020826_155","Major",5
"2011020826_156","Major",5
"2011020826_204","Minor",2
"2011020826_279","Minor",2
"2011020826_281","Minor",2
"2010020884_28","Major",5
"2010020884_29","Major",5
"2010020884_62","Minor",2
"2010020884_68","Minor",2
"2010020884_120","Minor",2
"2010020884_199","Minor",2
"2010020884_268","Minor",2
"2010020884_324","Minor",2
"2010020884_325","Minor",2
"2010021084_73","Minor",2
"2010021084_86","Minor",2
"2010021084_259","Minor",2
"2010020953_49","Minor",2
"2010020953_90","Minor",2
"2010020953_105","Minor",2
"2010020953_152","Minor",2
"2011021048_174","Minor",2
"2011021048_200","Minor",2
"2011021048_201","Minor",2
"2011021048_224","Minor",2
"2011021048_338","Minor",2
"2011021048_339","Minor",2
"2011021048_340","Misconduct",10
"2011021048_341","Misconduct",10
"2011021048_342","Minor",2
"2011021048_343","Game Misconduct",10
"2011021149_39","Minor",2
"2011021149_47","Minor",2
"2011021149_76","Minor",2
"2011021149_114","Minor",2
"2011021149_184","Minor",2
"2011021149_185","Minor",2
"2011021149_194","Minor",2
"2011021149_215","Minor",2
"2011021149_247","Minor",2
"2011020039_39","Minor",2
"2011020039_54","Minor",2
"2011020039_134","Minor",2
"2011020039_197","Minor",2
"2011020039_198","Major",5
"2011020039_199","Major",5
"2011020039_236","Minor",2
"2011020039_273","Minor",2
"2011020532_28","Minor",2
"2011020532_102","Minor",2
"2011020532_122","Minor",2
"2011020532_149","Minor",2
"2011020532_159","Major",5
"2011020532_160","Major",5
"2011020532_162","Misconduct",10
"2011020532_163","Misconduct",10
"2011020532_181","Minor",2
"2011020532_182","Minor",2
"2011020532_216","Minor",2
"2011020532_221","Minor",2
"2011020532_222","Minor",2
"2011020532_301","Minor",2
"2011020532_302","Minor",2
"2011021119_27","Minor",2
"2011021119_149","Minor",2
"2011021119_287","Minor",2
"2011021119_295","Minor",2
"2011021119_311","Minor",2
"2011020887_74","Minor",2
"2011020887_125","Minor",2
"2011020887_155","Minor",2
"2011020887_170","Minor",2
"2011020887_171","Minor",2
"2011020887_172","Minor",2
"2011020887_173","Minor",2
"2011020887_218","Minor",2
"2011020887_224","Minor",2
"2011021134_25","Minor",2
"2011021134_46","Minor",2
"2011021134_96","Misconduct",10
"2011021134_104","Minor",2
"2011021134_138","Minor",2
"2011021134_214","Minor",2
"2011021134_217","Minor",2
"2011021134_249","Minor",2
"2011021134_261","Minor",2
"2011021134_322","Minor",2
"2011021059_59","Minor",2
"2011021059_85","Minor",2
"2011021059_232","Minor",2
"2011021059_233","Minor",2
"2011021059_234","Minor",2
"2011021059_254","Minor",2
"2011021059_293","Minor",2
"2011021059_380","Minor",2
"2010020703_40","Minor",2
"2010020703_89","Minor",2
"2010020703_155","Minor",2
"2010020798_116","Minor",2
"2010020798_141","Minor",2
"2010020798_152","Minor",2
"2010020798_180","Minor",2
"2010020798_189","Minor",2
"2010020798_241","Minor",2
"2010020798_270","Minor",2
"2010020899_6","Minor",2
"2010020899_26","Minor",2
"2010020899_58","Minor",2
"2010020899_66","Minor",2
"2010020899_123","Minor",2
"2010020899_220","Minor",2
"2010020899_234","Minor",2
"2010020899_238","Minor",2
"2010020899_240","Minor",2
"2010020899_257","Minor",2
"2010020899_258","Minor",2
"2010020899_259","Misconduct",10
"2010020899_260","Misconduct",10
"2010020899_261","Bench Minor",2
"2010020152_33","Minor",2
"2010020152_62","Minor",2
"2010020152_78","Minor",2
"2010020152_93","Minor",2
"2010020152_103","Minor",2
"2010020152_155","Major",5
"2010020152_156","Major",5
"2010020152_199","Minor",2
"2010020152_226","Minor",2
"2010020152_229","Minor",2
"2010020152_247","Misconduct",10
"2010020152_248","Minor",2
"2010020152_249","Minor",2
"2010020152_251","Minor",2
"2010020152_252","Misconduct",10
"2010020152_310","Minor",2
"2010020152_312","Minor",2
"2011020931_55","Minor",2
"2011020931_68","Minor",2
"2011020931_86","Minor",2
"2011020931_232","Minor",2
"2011020931_235","Minor",2
"2011020931_263","Minor",2
"2011020931_277","Minor",2
"2011020931_278","Minor",2
"2011020164_71","Minor",2
"2011020164_74","Minor",2
"2011020164_108","Minor",2
"2011020164_179","Minor",2
"2011020164_200","Minor",2
"2011020164_204","Minor",2
"2011020164_209","Minor",2
"2011020164_224","Minor",4
"2011020164_239","Minor",2
"2011020164_241","Minor",2
"2011020164_263","Minor",2
"2011020164_288","Major",5
"2011020164_289","Major",5
"2010020125_21","Minor",2
"2010020125_43","Minor",2
"2010020125_84","Minor",2
"2010020125_146","Minor",2
"2010020125_151","Major",5
"2010020125_152","Major",5
"2010020125_170","Minor",2
"2010020125_187","Minor",2
"2010020125_230","Penalty Shot",0
"2010020125_244","Minor",2
"2011020126_48","Minor",2
"2011020126_50","Minor",2
"2011020126_67","Major",5
"2011020126_68","Major",5
"2011020126_69","Minor",2
"2011020126_84","Minor",2
"2011020126_97","Minor",2
"2011020126_121","Major",5
"2011020126_122","Major",5
"2011020126_159","Minor",2
"2011020126_211","Minor",2
"2011020126_256","Minor",2
"2011020126_264","Minor",2
"2011020126_267","Minor",2
"2011020126_312","Minor",2
"2010020083_24","Major",5
"2010020083_25","Major",5
"2010020083_48","Minor",2
"2010020083_56","Minor",2
"2010020083_90","Minor",2
"2010020083_115","Minor",2
"2010020083_146","Minor",2
"2010020083_237","Minor",2
"2010020083_280","Minor",2
"2010020681_75","Minor",2
"2010020681_113","Minor",2
"2010020681_143","Minor",2
"2010020681_235","Bench Minor",2
"2010020681_238","Minor",2
"2010020681_268","Minor",2
"2010020681_358","Minor",2
"2010021076_20","Minor",2
"2010021076_142","Minor",2
"2010021076_164","Minor",2
"2010021076_271","Minor",2
"2010021076_333","Minor",2
"2010021076_334","Minor",2
"2010021076_344","Minor",2
"2011020147_36","Major",5
"2011020147_37","Major",5
"2011020147_74","Minor",2
"2011020147_75","Minor",2
"2011020147_77","Minor",2
"2011020147_78","Minor",2
"2011020147_164","Minor",2
"2011020147_172","Minor",2
"2011020147_222","Minor",4
"2011020147_257","Major",5
"2011020147_258","Major",5
"2011020147_259","Minor",2
"2011020147_265","Minor",4
"2011020867_116","Penalty Shot",0
"2011020867_153","Minor",2
"2011020867_189","Minor",2
"2011020867_215","Minor",2
"2011020867_238","Minor",2
"2011020867_258","Minor",2
"2011020867_259","Minor",2
"2011020867_260","Minor",2
"2011020867_283","Minor",2
"2011020867_287","Minor",2
"2011020867_288","Minor",2
"2011020867_289","Minor",2
"2011020867_293","Minor",2
"2011020867_299","Major",5
"2011020867_300","Game Misconduct",10
"2011020867_301","Minor",2
"2011020867_307","Minor",2
"2011020624_56","Bench Minor",2
"2011020624_80","Minor",2
"2011020624_83","Minor",2
"2011020624_146","Minor",2
"2011020624_163","Minor",2
"2011020624_164","Minor",2
"2011020624_191","Minor",2
"2011020624_212","Minor",2
"2010020908_58","Major",5
"2010020908_59","Major",5
"2010020908_86","Minor",2
"2010020908_227","Minor",2
"2010020908_228","Minor",2
"2011020760_36","Minor",2
"2011020760_62","Minor",2
"2011020760_86","Minor",2
"2011020760_121","Minor",2
"2011020760_165","Major",5
"2011020760_166","Major",5
"2011020760_184","Minor",2
"2011020760_230","Major",5
"2011020760_231","Major",5
"2010020778_45","Minor",2
"2010020778_56","Minor",2
"2010020778_79","Minor",2
"2010020778_139","Minor",2
"2010020778_147","Minor",2
"2010020778_158","Minor",2
"2010020778_191","Minor",2
"2010020778_197","Minor",2
"2010020778_223","Minor",2
"2010020071_21","Minor",2
"2010020071_30","Minor",2
"2010020071_36","Bench Minor",2
"2010020071_77","Minor",2
"2010020071_99","Major",5
"2010020071_100","Major",5
"2010020071_137","Minor",2
"2010020071_205","Minor",4
"2010020071_216","Minor",2
"2010020071_238","Minor",2
"2010020071_239","Major",5
"2010020071_240","Minor",2
"2010020071_241","Misconduct",10
"2010020071_242","Major",5
"2010020071_243","Minor",2
"2010020071_244","Minor",2
"2010020071_245","Minor",2
"2011020139_93","Minor",2
"2011020139_150","Minor",2
"2011020139_182","Minor",2
"2011020139_231","Minor",2
"2011020139_240","Minor",2
"2011020139_290","Minor",2
"2010021198_94","Bench Minor",2
"2010021198_103","Penalty Shot",0
"2010021198_128","Bench Minor",2
"2010021198_198","Minor",2
"2010021198_201","Minor",2
"2010021198_202","Minor",2
"2010021198_231","Minor",2
"2010021198_232","Minor",2
"2010021198_256","Minor",2
"2010021198_268","Minor",2
"2010021198_303","Minor",2
"2011020531_25","Minor",2
"2011020531_41","Major",5
"2011020531_42","Major",5
"2011020531_144","Minor",2
"2011020531_146","Minor",2
"2011020531_172","Minor",2
"2011020531_188","Minor",2
"2011020531_189","Minor",2
"2011020531_190","Minor",2
"2011020531_240","Minor",2
"2011020531_250","Minor",2
"2011020531_286","Minor",2
"2011020531_290","Minor",2
"2011020405_16","Major",5
"2011020405_17","Major",5
"2011020405_18","Minor",2
"2011020405_48","Minor",2
"2011020405_116","Minor",2
"2011020405_135","Minor",2
"2011020405_147","Minor",2
"2011020405_171","Major",5
"2011020405_172","Major",5
"2011020939_35","Minor",2
"2011020939_51","Minor",2
"2011020939_135","Minor",2
"2011020939_145","Minor",2
"2011020939_167","Minor",2
"2011020939_181","Minor",2
"2011020939_275","Minor",2
"2010020732_48","Minor",2
"2010020732_56","Minor",2
"2010020732_57","Minor",2
"2010020732_61","Minor",2
"2010020732_107","Minor",2
"2010020732_165","Minor",2
"2010020732_197","Minor",2
"2010020732_200","Minor",2
"2010020732_203","Minor",2
"2010020732_213","Minor",2
"2010020732_225","Minor",2
"2010020732_259","Minor",2
"2010020732_260","Minor",2
"2010020732_261","Minor",2
"2010020732_262","Minor",2
"2010020732_294","Minor",2
"2010020732_295","Misconduct",10
"2010020732_297","Minor",2
"2010020732_298","Misconduct",10
"2010020732_299","Minor",2
"2010020732_323","Minor",2
"2010020075_25","Minor",2
"2010020075_149","Minor",2
"2010020075_171","Minor",2
"2010020075_196","Minor",2
"2010020075_202","Bench Minor",2
"2010020075_214","Minor",2
"2010020075_303","Minor",2
"2010020486_50","Bench Minor",2
"2010020486_66","Major",5
"2010020486_67","Major",5
"2010020486_209","Minor",2
"2010020486_222","Minor",2
"2010020486_291","Minor",2
"2011021144_71","Minor",2
"2011021144_182","Minor",2
"2011021144_217","Minor",2
"2011021144_263","Minor",2
"2011021144_298","Minor",2
"2011021144_341","Minor",2
"2011021144_342","Minor",2
"2011020026_25","Minor",2
"2011020026_55","Minor",2
"2011020026_69","Minor",2
"2011020026_94","Minor",2
"2011020026_130","Minor",2
"2011020026_131","Minor",2
"2011020026_141","Minor",2
"2011020026_148","Minor",2
"2011020026_168","Minor",2
"2011020026_173","Minor",2
"2011020026_234","Minor",2
"2011020026_240","Minor",2
"2011020026_241","Minor",2
"2011020026_242","Minor",2
"2010020721_55","Minor",2
"2010020721_76","Minor",2
"2010020721_77","Major",5
"2010020721_78","Major",5
"2010020721_99","Minor",2
"2010020721_181","Minor",2
"2010020721_192","Bench Minor",2
"2010020721_221","Minor",2
"2010020721_247","Minor",2
"2010020721_276","Minor",2
"2010020721_298","Minor",2
"2010020721_332","Minor",2
"2010020721_357","Minor",2
"2011020080_17","Major",5
"2011020080_18","Major",5
"2011020080_58","Minor",2
"2011020080_83","Minor",2
"2011020080_96","Minor",2
"2011020080_137","Minor",2
"2011020080_149","Minor",2
"2011020080_157","Minor",2
"2011020080_159","Minor",2
"2011020080_185","Minor",2
"2011020080_207","Minor",2
"2011020080_237","Minor",2
"2010021220_23","Minor",2
"2010021220_49","Minor",2
"2010021220_107","Minor",2
"2010020687_34","Minor",2
"2010020687_75","Major",5
"2010020687_77","Major",5
"2010020687_86","Minor",2
"2010020408_61","Minor",2
"2010020408_132","Minor",2
"2010020408_160","Minor",4
"2010020408_186","Minor",2
"2010020408_191","Minor",2
"2010020408_226","Minor",2
"2010020408_241","Minor",2
"2010021154_7","Minor",2
"2010021154_52","Minor",2
"2010021154_72","Minor",2
"2010021154_115","Minor",2
"2010021154_173","Minor",2
"2010021154_174","Minor",2
"2010021154_212","Minor",2
"2010021154_213","Minor",2
"2010021154_214","Minor",2
"2010021154_220","Minor",2
"2010021154_227","Minor",2
"2010021154_286","Minor",2
"2010021154_325","Minor",2
"2011020407_49","Minor",2
"2011020407_59","Minor",2
"2011020407_143","Minor",2
"2011020407_182","Minor",2
"2011020407_186","Minor",2
"2011020407_215","Minor",2
"2011020407_217","Minor",2
"2011020407_286","Minor",2
"2011020407_302","Minor",2
"2011020078_15","Minor",2
"2011020078_36","Minor",2
"2011020078_147","Minor",2
"2011020078_154","Minor",2
"2011020078_179","Minor",2
"2011020078_185","Minor",2
"2011020078_190","Minor",2
"2011020078_237","Minor",2
"2010021205_16","Minor",2
"2010021205_33","Minor",2
"2010021205_58","Major",5
"2010021205_59","Major",5
"2010021205_60","Misconduct",10
